1249,8341
1249,9143
1250,9609
1251,37903
1252,37148
1253,15935
1253,28755
1254,13045
1255,4802
1255,7498
1256,42652
1256,8899
1257,23702
1258,9365
1259,39354
1260,16305
1261,30371
1261,4436
1262,15547
1263,22026
1263,3508
1263,3831
1263,4323
1263,7037
1264,36943
1265,15943
1266,20766
1267,197288
1268,198471
1269,47331
1270,1134
1271,44944
1272,5602
1273,37457
1274,37251
1275,26827
1276,132199
1277,131222
1278,32489
1279,25441
1280,34245
1281,16202
1282,29791
1283,2637
1284,31939
1285,2
1286,3
